

		Costi comunali per chilogrammo di rifiuto - Regione Italia - anno 2019 (ISPRA)
		(i dati sui costi sono espressi in (Eurocent/kg*anno));
		IstatComune;Comune o Aggregazione;Provincia;Numero di comuni;Pop.(abitanti);CRTkg;CTSkg;CACkg;CGINDkg;CRDkg;CTRkg;CGDkg;CSLkg;CCkg;CKkg;CTOTkg
01096007;Brusnengo;Biella;1   ;           2.021;              64,87;               9,33;;              74,60;;               8,63;               8,63;;               2,71;;              39,24;
01096008;Callabiana;Biella;1   ;             142;               9,64;              14,18;;              23,82;;;               0,25;               2,09;               7,88;;              26,76;
01096010;Camburzano;Biella;1   ;           1.149;               4,92;              12,48;;              17,40;              11,69;               4,83;              16,53;               1,31;               8,74;;              27,22;
01096086;Campiglia Cervo;Biella;1   ;             492;              45,96;              12,75;;              58,71;;;               0,88;;               5,87;;              43,97;
01096013;Caprile;Biella;1   ;             185;              12,23;              12,05;;              24,90;               8,51;               8,94;              17,45;               2,86;               7,01;               2,61;              34,65;
01096015;Castelletto Cervo;Biella;1   ;             819;               8,00;              15,92;               1,86;              25,77;               2,70;               1,41;               4,11;;              33,06;;              45,18;
01096016;Cavaglia ;Biella;1   ;           3.544;              40,81;              13,80;;              54,61;               4,08;;               4,34;               1,27;;;              26,92;
01096018;Cerrione;Biella;1   ;           2.847;               5,59;              13,07;;              18,91;               7,52;               3,49;              11,01;;               5,40;;              19,31;
01096019;Coggiola;Biella;1   ;           1.728;              24,57;              14,67;               3,24;              42,48;              15,72;;              15,72;;               5,58;;              34,68;
01096020;Cossato;Biella;1   ;          14.312;              17,01;              13,19;;              30,19;               6,04;               4,71;              10,74;               2,67;              10,12;;              27,00;
01096021;Crevacuore;Biella;1   ;           1.482;              34,48;              14,86;               5,83;              55,17;               3,99;;               3,99;;               1,35;;              30,46;
01096023;Curino;Biella;1   ;             468;              15,09;              13,64;               1,39;              30,13;              11,66;;              11,66;;               9,05;;              33,88;
01096025;Dorzano;Biella;1   ;             543;               8,60;              12,34;;              20,93;               7,80;;               7,80;;               6,80;;              23,37;
01096026;Gaglianico;Biella;1   ;           3.763;               9,14;              13,45;;              22,59;               6,01;               5,15;              11,16;               1,24;              10,34;;              25,13;
01096028;Graglia;Biella;1   ;           1.498;              32,93;               9,81;               1,33;              44,07;               4,04;               4,04;               8,07;               5,20;               2,48;;              39,10;
01096085;lessona;Biella;1   ;           2.716;               7,56;              14,20;               3,98;              25,73;               6,74;               3,27;              10,01;;               5,38;;              19,51;
01096030;Magnano;Biella;1   ;             381;              15,51;              13,13;;              28,64;               4,11;               4,06;               8,17;               2,94;              11,34;;              34,94;
01096031;Massazza;Biella;1   ;             533;              21,40;              15,99;;              37,39;              15,11;;              15,11;;               1,97;;              29,36;
01096032;Masserano;Biella;1   ;           2.027;               9,19;              12,76;               8,13;              30,08;              10,44;               1,96;              12,39;;               8,22;;              28,08;
01096033;Mezzana Mortigliengo;Biella;1   ;             493;              19,09;              15,03;               2,32;              36,44;;;               0,16;;              16,05;;              38,93;
01096034;Miagliano;Biella;1   ;             579;              14,51;              14,48;;              28,98;              28,98;               3,61;              32,59;;               3,56;;              35,44;
01096035;Mongrando;Biella;1   ;           3.763;               9,34;              16,22;;              25,56;               8,79;               5,64;              14,43;               1,63;               4,91;;              24,65;
01096037;Mottalciata;Biella;1   ;           1.323;              19,13;              11,75;               2,93;              33,80;              16,01;;              16,01;;               6,11;;              29,95;
01096040;Occhieppo Inferiore;Biella;1   ;           3.837;               5,31;              12,63;               4,21;              22,15;               6,81;               5,78;              12,58;;               4,21;;              20,48;
01096041;Occhieppo Superiore;Biella;1   ;           2.692;               8,44;              10,97;              11,45;              30,85;              18,82;               4,19;              23,01;               1,58;               2,14;;              28,91;
01096042;Pettinengo;Biella;1   ;           1.506;              27,94;              13,32;               6,61;              47,86;              14,39;               3,98;              18,37;;               2,29;               4,03;              39,16;
01096043;Piatto;Biella;1   ;             491;               8,27;              13,25;               9,37;              30,88;               4,89;              15,06;              19,95;;              13,26;;              40,56;
01096046;Pollone;Biella;1   ;           2.085;              11,33;              12,25;               7,13;              30,71;              15,31;               4,96;              20,27;               1,24;               4,86;;              31,66;
01096047;Ponderano;Biella;1   ;           3.778;              37,04;              19,50;;              57,37;;               1,21;               1,58;;               4,47;               1,33;              28,89;
01096048;Portula;Biella;1   ;           1.171;              62,06;              15,28;               4,77;              82,10;              16,08;               1,70;              17,78;;               6,07;;              45,97;
01096049;Pralungo;Biella;1   ;           2.335;              12,58;              21,15;               2,96;              36,69;              15,19;               1,53;              16,73;;               8,12;;              31,79;
01096050;Pray;Biella;1   ;           2.060;              20,37;              14,87;               2,10;              37,34;              13,39;               5,49;              18,88;;               1,86;;              26,27;
01096087;Quaregna Cerreto;Biella;1   ;           2.030;              16,08;              14,53;               1,87;              32,48;               6,39;;               6,39;               1,25;               3,89;;              22,03;
01096053;Ronco Biellese;Biella;1   ;           1.476;;              12,60;               2,28;              14,88;              28,30;               1,83;              30,13;;              11,93;;              38,78;
01096054;Roppolo;Biella;1   ;             858;              16,83;              13,93;;              31,47;               6,15;;               6,15;;               7,47;;              24,40;
01096056;Sagliano Micca;Biella;1   ;           1.573;              61,17;              20,07;               3,29;              84,53;               2,29;;               2,97;;               3,98;;              34,22;
01096057;Sala Biellese;Biella;1   ;             585;              12,98;               2,70;               1,05;              16,73;              17,49;;              17,49;;              11,73;;              29,07;
01096058;Salussola;Biella;1   ;           1.907;               4,04;              12,37;;              16,85;              40,35;               1,73;              42,07;;               2,37;;              33,54;
01096059;Sandigliano;Biella;1   ;           2.639;;              13,08;               3,21;              16,29;               6,13;               3,83;               9,96;;               7,93;;              20,34;
01096063;Sordevolo;Biella;1   ;           1.339;              21,13;              12,49;;              33,83;;               1,97;               1,97;               1,18;               3,01;               5,78;              34,13;
01096064;Sostegno;Biella;1   ;             765;              27,58;              13,88;               2,64;              44,09;               6,99;               4,78;              11,77;               1,44;               7,45;;              33,43;
01096065;Strona;Biella;1   ;           1.056;              15,76;              15,25;               2,28;              33,30;              16,58;;              16,58;;               1,92;;              27,69;
01096066;Tavigliano;Biella;1   ;             924;              25,56;              20,20;;              45,76;              17,83;               3,35;              21,18;               1,00;               4,22;;              36,86;
01096067;Ternengo;Biella;1   ;             270;              45,32;              14,59;               1,77;              61,67;               2,51;               1,20;               3,71;;               7,64;               1,83;              38,59;
01096068;Tollegno;Biella;1   ;           2.463;               6,41;              13,00;               2,82;              22,22;               8,34;               5,56;              13,90;;              15,20;;              33,23;
01096069;Torrazzo;Biella;1   ;             203;              43,51;              22,90;               8,02;              74,43;               5,33;;               5,33;               3,00;              16,11;;              54,64;
01096071;Valdengo;Biella;1   ;           2.396;              11,08;              12,98;               8,96;              33,02;              18,79;               5,74;              24,53;               1,52;               1,90;               1,32;              31,93;
01096088;Valdilana;Biella;1   ;          10.725;              28,67;               7,02;;              36,43;              12,40;;              12,46;               2,89;               3,54;               3,35;              33,27;
01096072;Vallanzengo;Biella;1   ;             203;              31,56;              11,54;               4,35;              47,44;              12,58;               3,93;              16,51;               2,37;               8,70;               5,68;              40,21;
01096074;Valle San Nicolao;Biella;1   ;             922;              40,93;              12,49;               3,88;              57,29;               3,14;;               3,14;;               8,08;;              32,52;
01096075;Veglio;Biella;1   ;             460;              19,00;              13,26;               2,34;              34,60;               4,83;;               4,83;;               3,46;               5,66;              32,96;
01096076;Verrone;Biella;1   ;           1.247;               6,82;              13,79;;              20,61;               7,40;               2,92;              10,33;;               4,67;;              19,00;
01096077;Vigliano Biellese;Biella;1   ;           7.757;              21,71;              13,32;               3,18;              38,20;               7,54;               5,04;              12,59;               2,42;              17,37;;              38,26;
01096078;Villa del Bosco;Biella;1   ;             326;              17,75;              11,32;               1,52;              30,59;              24,40;               2,85;              27,25;               2,03;              13,84;;              45,27;
01096079;Villanova Biellese;Biella;1   ;             190;               5,54;              13,08;               1,95;              20,57;              16,46;;              17,21;               1,07;               5,79;;              26,48;
01096080;Viverone;Biella;1   ;           1.411;              17,74;              14,93;               2,52;              35,19;               7,00;               1,46;               8,46;;               4,07;;              24,98;
01096081;Zimone;Biella;1   ;             395;              10,42;              13,90;               7,38;              31,71;;               3,24;               3,24;;              12,21;               2,04;              38,41;
01096082;Zubiena;Biella;1   ;           1.142;              13,89;              12,83;              10,54;              37,26;               4,71;              15,14;              19,84;;               2,19;;              33,93;
08037062;Alto Reno Terme;Bologna;1   ;           6.953;               6,72;              17,62;;              24,81;              22,76;               3,73;              26,49;               4,94;               8,80;               1,70;              41,00;
08037001;Anzola dell'Emilia;Bologna;1   ;          12.370;              24,11;              11,69;               1,03;              36,84;               7,89;               2,53;              10,42;               1,96;               3,31;               1,42;              19,24;
08037002;Argelato;Bologna;1   ;           9.764;              19,04;              11,07;;              30,67;              11,78;               5,37;              17,15;               2,88;               4,11;               1,50;              27,91;
08037003;Baricella;Bologna;1   ;           7.094;              11,66;              11,13;;              23,00;              15,80;               5,79;              21,59;;               1,91;;              25,06;
08037005;Bentivoglio;Bologna;1   ;           5.752;              10,20;              13,12;              10,49;              33,81;              12,86;               5,90;              18,76;               1,17;               2,74;;              26,02;
08037006;Bologna;Bologna;1   ;         395.416;               9,21;              11,88;;              21,77;              17,18;               4,85;              22,03;               7,59;               4,18;;              34,53;
08037007;Borgo Tossignano;Bologna;1   ;           3.265;               5,75;              10,09;               2,87;              18,71;              16,15;               3,93;              20,08;               1,66;               1,46;               1,80;              24,36;
08037008;Budrio;Bologna;1   ;          18.248;              13,30;              12,16;;              26,26;              14,20;               4,83;              19,03;               2,76;               3,85;;              27,58;
08037009;Calderara di Reno;Bologna;1   ;          13.336;              18,68;              11,58;;              30,69;               9,82;               3,80;              13,62;               1,93;               3,73;               1,42;              23,89;
08037010;Camugnano;Bologna;1   ;           1.842;              12,34;              17,63;               3,04;              33,01;              21,59;               3,90;              25,49;               2,16;               4,87;               1,74;              38,89;
08037011;Casalecchio di Reno;Bologna;1   ;          36.267;              10,32;               9,94;;              20,82;              16,13;               5,95;              22,08;               3,58;               6,68;;              32,36;
08037012;Casalfiumanese;Bologna;1   ;           3.415;               6,19;              10,65;;              16,88;              11,39;               2,88;              14,26;;               1,37;               2,03;              19,14;
08037013;Castel d'Aiano;Bologna;1   ;           1.865;               5,99;              17,60;               4,26;              27,84;              12,92;               3,38;              16,30;               1,74;               2,97;               2,07;              28,99;
08037014;Castel del Rio;Bologna;1   ;           1.213;               3,88;               9,79;               4,77;              18,43;              10,06;               4,54;              14,61;;               1,75;               2,34;              21,02;
08037015;Castel di Casio;Bologna;1   ;           3.378;               4,84;              16,02;;              21,70;              16,75;               3,58;              20,32;               2,14;               5,59;               1,65;              30,49;
08037016;Castel Guelfo di Bologna;Bologna;1   ;           4.520;              14,34;              17,41;;              32,06;              11,05;               4,97;              16,02;               1,38;               1,92;;              22,41;
08037019;Castel Maggiore;Bologna;1   ;          18.467;              16,75;              11,88;;              29,23;              11,46;               3,41;              14,87;               2,22;               3,75;               1,90;              25,08;
08037020;Castel San Pietro Terme;Bologna;1   ;          20.824;               8,48;              17,21;               3,16;              28,86;              10,26;               4,51;              14,77;               2,29;               1,61;;              21,93;
08037017;Castello d'Argile;Bologna;1   ;           6.610;               8,86;              10,08;;              18,94;              15,58;               5,76;              21,34;;               3,38;               1,11;              25,50;
08037021;Castenaso;Bologna;1   ;          15.689;              14,37;              10,86;               2,17;              27,41;               8,14;               5,30;              13,44;               1,26;               1,58;               1,10;              20,87;
08037022;Castiglione dei Pepoli;Bologna;1   ;           5.466;               9,21;;;               9,38;;              53,59;              53,59;               1,48;               2,52;;              31,71;
08037024;Crevalcore;Bologna;1   ;          13.735;              13,40;              11,01;;              24,90;              14,78;               5,14;              19,92;               2,90;               4,50;               1,03;              29,51;
08037025;Dozza;Bologna;1   ;           6.585;              28,23;              17,48;              21,91;              67,62;              12,07;               5,97;              18,05;               1,36;               2,05;;              27,24;
08037026;Fontanelice;Bologna;1   ;           1.968;               3,96;              10,27;;              14,23;              13,97;               5,12;              19,09;               2,98;               2,16;               3,12;              24,94;
08037027;Gaggio Montano;Bologna;1   ;           4.856;               5,58;              17,60;;              23,55;               9,76;               2,75;              12,51;               2,18;               7,17;               1,05;              27,38;
08037028;Galliera;Bologna;1   ;           5.520;               9,66;               9,91;;              20,56;              17,01;               5,90;              22,91;               1,96;               2,03;;              27,08;
08037030;Granarolo dell'Emilia;Bologna;1   ;          12.350;              16,63;              11,29;;              27,96;               7,47;               4,74;              12,21;               1,35;;;              17,36;
08037032;Imola;Bologna;1   ;          70.588;               7,27;              11,56;;              18,83;              10,20;               4,43;              14,64;               3,16;               2,06;;              21,63;
08037033;Lizzano in Belvedere;Bologna;1   ;           2.185;               6,89;              17,96;               2,91;              27,76;              13,98;               4,47;              18,45;;               3,62;               1,55;              29,20;
08037034;Loiano;Bologna;1   ;           4.376;               8,02;              15,01;               2,30;              25,33;              15,49;               5,74;              21,23;               3,05;               5,09;               2,13;              33,58;
08037035;Malalbergo;Bologna;1   ;           9.099;               8,28;              11,18;;              19,80;               7,36;               6,26;              13,62;               1,99;               3,26;;              21,43;
08037036;Marzabotto;Bologna;1   ;           6.794;               6,15;              17,60;               2,77;              26,52;              13,00;               4,94;              17,95;               1,84;               3,73;;              27,97;
08037037;Medicina;Bologna;1   ;          16.645;               9,33;              10,80;;              20,27;               8,28;               4,45;              12,73;               1,30;               1,15;;              18,23;
08037038;Minerbio;Bologna;1   ;           8.968;               9,53;              10,49;               9,30;              29,32;               8,94;               5,61;              14,54;               1,21;               2,24;;              22,36;
08037039;Molinella;Bologna;1   ;          15.683;               6,20;              11,27;;              17,47;              10,97;               6,63;              17,60;;               3,84;;              23,28;
08037040;Monghidoro;Bologna;1   ;           3.703;               9,59;              15,00;               5,04;              29,62;              14,31;               4,42;              18,73;               2,46;               1,31;               1,11;              29,05;
08037042;Monte San Pietro;Bologna;1   ;          10.787;              18,65;              14,13;;              32,78;              17,29;               5,62;              22,91;               1,31;               2,59;;              28,75;
08037041;Monterenzio;Bologna;1   ;           6.169;               9,18;              10,87;               3,23;              23,28;              15,24;               5,12;              20,36;               1,94;               1,56;               1,12;              26,59;
08037044;Monzuno;Bologna;1   ;           6.347;               7,22;              17,60;               2,60;              27,43;              15,11;               3,38;              18,49;               2,61;               2,73;               1,34;              30,21;
08037045;Mordano;Bologna;1   ;           4.726;              22,32;              21,38;;              44,03;               9,40;               4,04;              13,44;               1,51;               2,37;;              20,76;
08037046;Ozzano dell'Emilia;Bologna;1   ;          14.050;               6,20;              10,68;;              16,88;              10,13;               5,09;              15,22;               1,99;               1,08;;              19,63;
08037047;Pianoro;Bologna;1   ;          17.528;               6,54;              11,12;;              17,67;              12,07;               8,99;              21,05;               1,55;               2,02;;              23,66;
08037048;Pieve di Cento;Bologna;1   ;           7.113;               9,90;              11,17;;              21,09;              13,51;               4,69;              18,20;               2,28;               3,05;;              24,94;
08037050;Sala Bolognese;Bologna;1   ;           8.490;              14,11;              12,78;;              27,27;              11,78;               3,90;              15,68;               1,69;               3,10;;              23,18;
08037051;San Benedetto Val di Sambro;Bologna;1   ;           4.168;              10,62;              17,62;               1,39;              29,63;              19,75;               3,91;              23,66;               3,63;               4,82;               1,52;              36,57;
08037052;San Giorgio di Piano;Bologna;1   ;           9.089;              11,67;              11,40;;              23,75;              14,48;               5,05;              19,52;               3,45;               1,51;;              25,66;
08037053;San Giovanni in Persiceto;Bologna;1   ;          28.157;              15,15;              11,34;;              27,04;               9,54;               4,31;              13,84;               2,44;               3,97;;              23,52;
08037054;San Lazzaro di Savena;Bologna;1   ;          32.673;               5,94;              11,34;;              17,28;              12,43;               5,82;              18,25;               2,19;               2,63;;              23,03;
08037055;San Pietro in Casale;Bologna;1   ;          12.627;              12,38;              11,29;;              24,12;              16,40;               5,06;              21,46;               2,43;               2,01;;              27,36;
08037056;Sant'Agata Bolognese;Bologna;1   ;           7.518;               8,83;               9,86;;              19,01;               9,58;               3,92;              13,50;               1,90;               3,95;               1,31;              21,87;
08037057;Sasso Marconi;Bologna;1   ;          14.826;              10,67;              11,18;               2,64;              24,49;              14,69;               5,00;              19,69;               1,55;               3,07;;              26,09;
08037061;Valsamoggia;Bologna;1   ;          31.737;               9,41;              11,87;               1,67;              22,94;              12,27;               5,00;              17,27;               2,05;               2,95;;              24,50;
08037059;Vergato;Bologna;1   ;           7.731;               5,35;              17,64;               2,06;              25,06;               8,64;               3,16;              11,80;;               6,85;               1,34;              27,18;
08037060;Zola Predosa;Bologna;1   ;          19.087;              12,60;              12,28;;              24,88;              17,89;               6,22;              24,11;               2,66;               2,27;;              29,76;
04021001;Aldino;Bolzano;1   ;           1.678;              11,16;               8,91;               1,66;              21,73;               8,74;               2,83;              11,57;               4,36;               2,73;;              20,66;
04021002;Andriano;Bolzano;1   ;           1.042;               9,56;               9,07;               1,36;              19,99;               1,28;               5,33;               6,61;               1,85;;;              12,77;
04021003;Anterivo;Bolzano;1   ;             400;              10,75;               8,10;               1,30;              20,15;               2,64;               6,91;               9,55;               3,99;               4,34;;              20,54;
04021004;Appiano sulla strada del vino;Bolzano;1   ;          14.889;;               2,27;               2,83;               5,10;              13,00;;              13,56;               2,16;               3,70;;              17,45;
04021005;Avelengo;Bolzano;1   ;             786;               7,29;               7,92;;              15,21;               4,16;               4,95;               9,11;;               1,94;;              13,79;
04021006;Badia;Bolzano;1   ;           3.525;               6,41;              12,45;               1,11;              19,97;              17,22;;              17,22;;;;              18,77;
04021007;Barbiano;Bolzano;1   ;           1.750;               9,41;               9,96;;              19,37;               6,13;               4,74;              10,86;;;;              15,19;
04021008;Bolzano;Bolzano;1   ;         107.843;              20,25;               3,63;;              23,88;              10,98;               5,95;              16,93;               7,21;               4,04;               2,01;              32,48;
04021009;Braies;Bolzano;1   ;             663;               7,16;               3,87;;              11,03;              14,05;;              14,05;               5,23;;;              19,77;
04021010;Brennero;Bolzano;1   ;           2.244;              15,34;              16,19;;              31,53;              10,10;               2,10;              12,20;               3,48;               2,38;;              24,01;
04021011;Bressanone;Bolzano;1   ;          22.591;              12,57;              16,60;              20,63;              49,80;              11,75;;              11,75;               7,16;               6,88;               2,84;              38,75;
04021012;Bronzolo;Bolzano;1   ;           2.799;              10,09;               9,30;               3,14;              22,54;               3,36;               2,34;               5,70;;               3,02;;              12,93;
04021013;Brunico;Bolzano;1   ;          16.891;              11,82;               8,40;               2,48;              22,71;               6,82;               2,13;               8,95;               4,20;               5,42;               1,49;              23,32;
04021014;Caines;Bolzano;1   ;             392;              11,51;               9,37;               2,57;              23,44;               9,02;               6,49;              15,51;;;;              19,18;
04021015;Caldaro sulla strada del vino;Bolzano;1   ;           8.048;               8,20;               7,48;               3,03;              18,71;               3,51;               2,27;               5,78;               3,75;               1,25;;              15,33;
04021016;Campo di Trens;Bolzano;1   ;           2.667;              13,79;              18,00;               3,35;              35,14;               4,84;;               4,84;               1,73;               2,29;;              21,51;
04021017;Campo Tures;Bolzano;1   ;           5.487;               7,97;              12,75;               3,00;              23,72;               8,90;               2,02;              10,92;;               2,32;;              17,01;
04021018;Castelbello-Ciardes;Bolzano;1   ;           2.296;               7,05;              23,08;               2,92;              33,06;               6,56;               2,24;               8,80;               2,27;               2,42;;              19,59;
04021019;Castelrotto;Bolzano;1   ;           6.922;              19,78;               8,84;;              28,62;               1,89;;               2,10;               1,80;               4,73;;              17,41;
04021020;Cermes;Bolzano;1   ;           1.549;               7,49;               8,36;               5,03;              20,88;               6,40;               1,41;               7,81;               2,91;;;              16,67;
04021021;Chienes;Bolzano;1   ;           2.916;               8,89;              16,54;               2,59;              28,01;               7,50;;               7,50;               1,84;               1,32;;              15,92;
04021022;Chiusa;Bolzano;1   ;           5.210;              14,55;              14,55;;              29,10;               7,09;               4,04;              11,13;               2,14;               1,44;;              18,76;
04021023;Cornedo all'Isarco;Bolzano;1   ;           3.435;              10,96;              11,95;               9,32;              32,23;               9,91;               2,58;              12,48;               6,24;;;              25,24;
04021024;Cortaccia sulla strada del vino;Bolzano;1   ;           2.211;               9,90;               8,10;              12,92;              30,92;               1,61;               1,82;               3,43;;;;               8,16;
04021025;Cortina sulla strada del vino;Bolzano;1   ;             651;               3,16;               1,39;              11,74;              16,28;              14,01;               7,21;              21,22;;               1,29;;              21,07;
04021026;Corvara in Badia;Bolzano;1   ;           1.380;               7,52;              10,39;               1,72;              19,63;              18,89;;              18,89;               1,08;;;              20,25;
04021027;Curon Venosta;Bolzano;1   ;           2.351;               7,34;              10,13;;              17,68;               8,18;               8,11;              16,29;               1,82;               2,78;;              21,30;
04021028;Dobbiaco;Bolzano;1   ;           3.344;               6,43;              14,10;               2,93;              23,46;               5,80;               3,87;               9,68;               2,74;               4,17;;              21,00;
04021029;Egna;Bolzano;1   ;           5.479;              36,99;;;              36,99;               2,66;;               2,70;               2,77;               1,35;               2,41;              24,65;
04021030;Falzes;Bolzano;1   ;           2.892;              11,07;              13,30;               3,16;              27,53;               3,17;               4,47;               7,64;               2,66;;;              15,03;
04021031;Fie allo Sciliar;Bolzano;1   ;           3.579;              14,69;              12,20;               9,18;              36,08;               6,77;               3,00;               9,77;               3,44;;;              19,84;
04021032;Fortezza;Bolzano;1   ;           1.003;              16,32;              22,07;               4,91;              43,30;               5,90;;               6,55;;;               3,17;              26,62;
04021033;Funes;Bolzano;1   ;           2.585;              12,89;              12,70;               3,70;              29,30;               7,01;               3,73;              10,74;               2,06;               1,56;;              21,25;
04021034;Gais;Bolzano;1   ;           3.296;              15,11;              10,61;               2,91;              28,63;               7,89;;               8,63;               1,21;;;              14,98;
04021035;Gargazzone;Bolzano;1   ;           1.758;              11,26;               8,63;               2,91;              22,81;               5,88;               3,91;               9,80;               2,76;               1,02;;              17,61;
04021036;Glorenza;Bolzano;1   ;             895;               8,75;               9,54;               3,05;              21,34;               1,30;;               1,30;               2,88;               2,59;;              14,84;
04021117;La Valle;Bolzano;1   ;           1.418;              14,94;              20,73;               4,90;              40,58;              10,69;;              11,28;               3,34;               1,10;;              24,78;
04021037;Laces;Bolzano;1   ;           5.209;               6,28;              10,51;;              16,79;              11,23;               7,42;              18,66;               2,83;               1,87;;              22,82;
04021038;Lagundo;Bolzano;1   ;           5.003;              33,45;               1,00;               5,34;              39,79;               2,72;;               2,72;               2,39;               1,73;;              19,86;
04021039;Laion;Bolzano;1   ;           2.763;              17,80;              14,94;               3,31;              36,05;               7,54;               6,07;              13,62;               3,65;               2,55;;              26,43;
04021040;Laives;Bolzano;1   ;          18.171;              21,72;               4,07;;              25,79;               8,33;               5,66;              13,99;               3,44;               3,57;               2,21;              27,50;
04021041;Lana;Bolzano;1   ;          12.429;               1,54;               9,50;;              11,04;              11,42;               3,24;              14,65;               1,20;               6,17;;              20,63;
04021042;Lasa;Bolzano;1   ;           4.061;               8,36;               8,49;               2,87;              19,71;               2,58;              11,39;              13,97;               2,32;               3,03;               1,14;              22,31;
04021043;Lauregno;Bolzano;1   ;             343;               8,77;               6,63;;              15,40;               3,27;               3,17;               6,44;               4,81;               9,63;;              25,64;
04021044;Luson;Bolzano;1   ;           1.533;              11,28;               6,85;               3,31;              21,43;               8,77;               8,96;              17,73;               2,57;;;              22,22;
04021045;Magre sulla strada del vino;Bolzano;1   ;           1.276;               8,35;               8,30;              10,16;              26,81;               3,69;               2,92;               6,61;;               1,08;;              15,76;
04021046;Malles Venosta;Bolzano;1   ;           5.215;               8,73;              17,76;               4,72;              31,21;               5,78;               3,54;               9,32;               5,22;               4,18;;              27,76;
04021047;Marebbe;Bolzano;1   ;           3.107;              10,05;              14,79;               1,75;              26,59;               8,02;               3,94;              11,96;;;;              17,69;
04021048;Marlengo;Bolzano;1   ;           2.796;               7,59;               8,53;               2,85;              18,97;               4,27;               3,64;               7,91;               1,27;               6,37;;              19,39;
04021049;Martello;Bolzano;1   ;             831;               8,48;              11,01;               3,17;              22,66;               4,44;;               4,44;               1,52;               3,23;;              16,41;
04021050;Meltina;Bolzano;1   ;           1.703;              12,64;               8,07;;              20,70;               8,54;               8,54;              17,08;               1,28;               2,82;;              22,84;
04021051;Merano;Bolzano;1   ;          41.008;               4,88;              13,42;;              18,30;               3,44;               2,75;               6,19;               5,00;               2,25;               4,26;              23,03;
04021052;Monguelfo-Tesido;Bolzano;1   ;           2.930;              20,01;              40,09;               1,46;              61,55;               2,66;               1,13;               3,79;               3,35;;;              18,22;
04021053;Montagna;Bolzano;1   ;           1.715;              13,13;               5,74;               2,87;              21,74;               4,54;               2,82;               7,36;               1,48;               1,19;;              13,32;
04021054;Moso in Passiria;Bolzano;1   ;           2.057;               9,87;               8,24;;              18,12;               8,58;               3,87;              12,45;               1,13;               1,35;;              17,24;
04021055;Nalles;Bolzano;1   ;           1.989;               8,14;               9,11;;              17,94;               3,43;               5,18;               8,61;               4,07;               4,77;;              20,65;
04021056;Naturno;Bolzano;1   ;           5.899;               8,41;              14,21;;              22,62;               9,23;               2,67;              11,91;;;;              15,91;
04021057;Naz-Sciaves;Bolzano;1   ;           3.241;               9,96;              14,05;;              24,01;               5,60;               2,28;               7,88;               1,89;               3,71;;              18,78;
04021058;Nova Levante;Bolzano;1   ;           2.010;              11,71;              12,56;               9,55;              33,82;               5,07;               4,32;               9,39;;;;              17,37;
04021059;Nova Ponente;Bolzano;1   ;           3.972;              12,24;              15,76;;              28,00;               7,43;               3,56;              10,99;               7,16;;;              23,05;
04021060;Ora;Bolzano;1   ;           3.881;              13,31;              17,33;               2,77;              33,42;               1,65;               3,79;               5,44;               1,08;;               1,55;              17,27;
04021061;Ortisei;Bolzano;1   ;           4.891;              12,20;               9,03;;              21,23;               1,33;               4,48;               5,81;               2,15;               1,24;;              15,08;
04021062;Parcines;Bolzano;1   ;           3.814;               7,04;               7,85;;              14,89;               4,89;               5,98;              10,87;               3,08;               1,20;               1,81;              18,08;
04021063;Perca;Bolzano;1   ;           1.624;              14,23;               8,31;               2,76;              25,30;              10,26;;              10,26;               4,02;;;              17,12;
04021064;Plaus;Bolzano;1   ;             740;              10,28;              11,87;               1,64;              23,79;               3,46;               2,27;               5,74;;;;              14,96;
04021065;Ponte Gardena;Bolzano;1   ;             192;;              17,43;               3,08;              20,90;               4,76;               1,03;               5,79;               8,46;;;              16,63;
04021066;Postal;Bolzano;1   ;           1.916;               9,14;               9,50;               3,65;              22,29;               5,67;               3,35;               9,02;               3,68;               1,65;;              19,85;
04021067;Prato allo Stelvio;Bolzano;1   ;           3.629;              13,64;               8,36;               3,87;              25,86;               1,51;;               2,50;               1,11;;;              12,60;
04021068;Predoi;Bolzano;1   ;             550;              10,37;              59,52;;              69,89;               5,04;               2,06;               7,10;               2,87;;;              32,60;
04021069;Proves;Bolzano;1   ;             258;              10,38;               7,49;;              17,87;               2,88;               2,29;               5,17;               2,08;              15,04;;              27,71;
04021070;Racines;Bolzano;1   ;           4.537;              10,98;              21,86;               3,56;              36,40;              10,98;;              10,98;;;;              19,56;
04021071;Rasun-Anterselva;Bolzano;1   ;           2.938;               5,72;               3,11;               2,41;              11,25;               4,37;               4,12;               8,49;;               3,20;;              12,60;
04021072;Renon;Bolzano;1   ;           7.979;               7,97;               7,64;;              15,61;               6,60;               2,30;               8,90;               1,42;               2,79;               1,51;              17,10;
04021073;Rifiano;Bolzano;1   ;           1.409;               8,28;               9,37;               2,72;              20,37;               7,42;               5,82;              13,23;;;;              16,78;
04021074;Rio di Pusteria;Bolzano;1   ;           3.115;              11,75;              11,24;               6,21;              29,20;               3,51;;               4,01;               4,67;               1,29;;              18,15;
04021075;Rodengo;Bolzano;1   ;           1.263;              19,04;              14,51;;              33,72;               2,16;               3,61;               5,78;               4,48;               1,29;;              21,51;
04021076;Salorno;Bolzano;1   ;           3.802;              19,67;               9,11;               2,87;              31,65;               3,02;               3,29;               6,31;               2,29;               1,81;;              18,53;
